1.15916e-14, 5.99599e-14, 6.0891e-13, -6.76799e-13, -2.49955e-14, -4.82018e-13, 2.07047e-14, 4.78868e-13, -1.14254e-12, -9.44054e-12, 1.55276e-09, -9.98152e-12, -3.67372e-13, -1.03136e-15, -5.05545e-13, -1.20471e-10, -1.0029e-10, -9.83355e-11, -9.81092e-11, -9.77969e-11, -9.80168e-11, -9.77638e-11, -9.82216e-11, -9.77863e-11, -9.79247e-11, -9.77727e-11, -9.81598e-11, -9.84798e-11, -1.00444e-10, -1.20427e-10
-6.03536e-14, 4.13533e-14, -1.04372e-13, 4.75537e-13, -3.3552e-13, -7.57631e-14, -3.13289e-13, -7.91264e-14, 3.40074e-13, 1.14915e-13, -9.91485e-12, 1.55231e-09, -9.41733e-12, 4.24331e-14, -6.6739e-13, -1.20267e-10, -1.00306e-10, -9.86454e-11, -9.79174e-11, -9.81048e-11, -9.7769e-11, -9.80104e-11, -9.79567e-11, -9.79077e-11, -9.77891e-11, -9.81319e-11, -9.81406e-11, -9.87086e-11, -1.00366e-10, -1.1989e-10
5.98156e-14, -7.54607e-14, -8.68009e-14, -1.66394e-13, 1.86676e-13, -3.62309e-13, -3.92546e-14, -2.45826e-13, -1.08128e-13, -2.56052e-14, -5.28451e-13, -9.06108e-12, 1.55181e-09, -8.66344e-12, -1.17902e-12, -1.201e-10, -1.0021e-10, -9.84858e-11, -9.79219e-11, -9.80134e-11, -9.78269e-11, -9.78628e-11, -9.79592e-11, -9.80123e-11, -9.76885e-11, -9.80046e-11, -9.78363e-11, -9.85271e-11, -1.00201e-10, -1.20588e-10
1.04534e-14, 2.69252e-15, -5.41915e-14, -1.66867e-13, -2.82061e-13, 1.42211e-13, -2.56029e-13, -4.32922e-14, -2.43376e-13, -1.05499e-13, -7.57195e-15, -3.72234e-13, -8.74482e-12, 1.55225e-09, -1.00107e-11, -1.19253e-10, -1.0033e-10, -9.86324e-11, -9.80644e-11, -9.79705e-11, -9.79351e-11, -9.79316e-11, -9.79652e-11, -9.79242e-11, -9.79007e-11, -9.79202e-11, -9.81441e-11, -9.85746e-11, -1.00422e-10, -1.1903e-10
-1.75782e-13, -1.52473e-13, -5.9077e-14, -1.47103e-13, -2.19721e-13, -2.47157e-13, -2.00882e-14, -4.10136e-13, -2.11617e-13, 9.46428e-15, -5.82727e-13, -9.36144e-13, -1.24047e-12, -1.04474e-11, 1.36815e-09, -9.86675e-11, -8.64618e-11, -8.44068e-11, -8.38885e-11, -8.40553e-11, -8.38021e-11, -8.40611e-11, -8.39249e-11, -8.40937e-11, -8.37587e-11, -8.40027e-11, -8.39556e-11, -8.44829e-11, -8.65978e-11, -9.88143e-11
-1.19778e-10, -1.19835e-10, -1.20282e-10, -1.20229e-10, -1.20567e-10, -1.20344e-10, -1.20451e-10, -1.20344e-10, -1.20259e-10, -1.207e-10, -1.20248e-10, -1.20064e-10, -1.19824e-10, -1.19459e-10, -9.8539e-11, 4.12977e-09, -1.6173e-09, -2.02304e-10, -6.49646e-11, -4.04669e-11, -2.98869e-11, -1.71276e-11, -1.44895e-11, -1.60945e-11, -1.23573e-11, -6.92543e-12, -4.45954e-12, -7.22609e-12, -9.19042e-12, -1.6763e-11
-1.00331e-10, -1.00166e-10, -1.00092e-10, -1.00224e-10, -1.0015e-10, -1.00309e-10, -1.00215e-10, -1.00121e-10, -1.00367e-10, -1.00224e-10, -1.00349e-10, -1.00415e-10, -1.00184e-10, -1.00058e-10, -8.67618e-11, -1.61646e-09, 5.05836e-09, -1.51291e-09, -1.71705e-10, -4.2134e-11, -2.53794e-11, -2.21705e-11, -8.46756e-12, -5.87521e-12, -1.04316e-11, -1.01205e-11, -5.33925e-12, -1.06426e-12, -3.91505e-12, -8.96351e-12
-9.89234e-11, -9.84704e-11, -9.83604e-11, -9.84591e-11, -9.84525e-11, -9.83479e-11, -9.84917e-11, -9.8376e-11, -9.83745e-11, -9.86859e-11, -9.80983e-11, -9.86057e-11, -9.83589e-11, -9.86823e-11, -8.39443e-11, -2.02486e-10, -1.51177e-09, 5.07908e-09, -1.50616e-09, -1.67918e-10, -3.98578e-11, -2.37678e-11, -2.15447e-11, -5.85925e-12, -5.26819e-12, -1.00621e-11, -9.917e-12, -5.14422e-12, -1.18596e-12, -7.21868e-12
-9.82957e-11, -9.81397e-11, -9.83922e-11, -9.78509e-11, -9.7969e-11, -9.81088e-11, -9.79766e-11, -9.79607e-11, -9.80407e-11, -9.80272e-11, -9.82537e-11, -9.80079e-11, -9.8017e-11, -9.81546e-11, -8.43198e-11, -6.51882e-11, -1.71103e-10, -1.50567e-09, 5.08499e-09, -1.50519e-09, -1.66456e-10, -3.90307e-11, -2.34029e-11, -1.95609e-11, -6.61128e-12, -5.15438e-12, -1.04766e-11, -9.99536e-12, -5.4167e-12, -4.29928e-12
-9.81519e-11, -9.77958e-11, -9.76564e-11, -9.77838e-11, -9.78838e-11, -9.75724e-11, -9.79103e-11, -9.78804e-11, -9.78957e-11, -9.80628e-11, -9.77026e-11, -9.79671e-11, -9.79901e-11, -9.78926e-11, -8.38501e-11, -3.97321e-11, -4.35098e-11, -1.6769e-10, -1.50349e-09, 5.08404e-09, -1.50427e-09, -1.66307e-10, -3.94261e-11, -2.25966e-11, -1.97981e-11, -6.46685e-12, -5.75134e-12, -1.00145e-11, -1.00872e-11, -6.41734e-12
-9.77922e-11, -9.78423e-11, -9.78449e-11, -9.75442e-11, -9.77234e-11, -9.80094e-11, -9.78092e-11, -9.77024e-11, -9.78028e-11, -9.78379e-11, -9.80127e-11, -9.78819e-11, -9.76432e-11, -9.76916e-11, -8.41976e-11, -2.97196e-11, -2.47776e-11, -4.10123e-11, -1.65853e-10, -1.50369e-09, 5.08652e-09, -1.50336e-09, -1.66352e-10, -3.87325e-11, -2.26864e-11, -2.00761e-11, -6.9715e-12, -5.28419e-12, -1.03353e-11, -1.30742e-11
-9.79563e-11, -9.75891e-11, -9.77653e-11, -9.76735e-11, -9.79902e-11, -9.7574e-11, -9.79143e-11, -9.77441e-11, -9.79509e-11, -9.81051e-11, -9.76696e-11, -9.78462e-11, -9.78565e-11, -9.77233e-11, -8.37854e-11, -1.71712e-11, -2.22498e-11, -2.33386e-11, -4.05384e-11, -1.657e-10, -1.50303e-09, 5.08605e-09, -1.50352e-09, -1.66196e-10, -3.9453e-11, -2.29652e-11, -1.98198e-11, -6.77296e-12, -5.82781e-12, -1.63037e-11
-9.80747e-11, -9.82811e-11, -9.81741e-11, -9.78536e-11, -9.7879e-11, -9.80243e-11, -9.786e-11, -9.78954e-11, -9.79533e-11, -9.76981e-11, -9.82254e-11, -9.80867e-11, -9.78118e-11, -9.83082e-11, -8.41359e-11, -1.4411e-11, -8.43039e-12, -2.17397e-11, -2.32583e-11, -4.01773e-11, -1.65987e-10, -1.50323e-09, 5.08633e-09, -1.50372e-09, -1.66326e-10, -3.87567e-11, -2.17449e-11, -2.01457e-11, -8.49227e-12, -1.40737e-11
-9.78129e-11, -9.73795e-11, -9.75175e-11, -9.73551e-11, -9.78097e-11, -9.74948e-11, -9.77834e-11, -9.75435e-11, -9.7605e-11, -9.79642e-11, -9.74603e-11, -9.78096e-11, -9.80802e-11, -9.80653e-11, -8.41512e-11, -1.60065e-11, -5.92095e-12, -5.96174e-12, -1.93336e-11, -2.26615e-11, -3.95994e-11, -1.66472e-10, -1.50334e-09, 5.08516e-09, -1.50281e-09, -1.65922e-10, -4.10144e-11, -2.46107e-11, -2.29936e-11, -1.65312e-11
-9.8063e-11, -9.81957e-11, -9.76781e-11, -9.78021e-11, -9.76669e-11, -9.79144e-11, -9.76674e-11, -9.77443e-11, -9.76227e-11, -9.77043e-11, -9.78103e-11, -9.789e-11, -9.74186e-11, -9.76839e-11, -8.38433e-11, -1.24056e-11, -1.03796e-11, -5.14039e-12, -6.83712e-12, -1.94805e-11, -2.26596e-11, -3.97642e-11, -1.65964e-10, -1.50275e-09, 5.08668e-09, -1.50484e-09, -1.66791e-10, -3.98397e-11, -2.49202e-11, -3.09109e-11
-9.82587e-11, -9.78485e-11, -9.81125e-11, -9.79403e-11, -9.79378e-11, -9.77056e-11, -9.79704e-11, -9.78178e-11, -9.79722e-11, -9.81146e-11, -9.78158e-11, -9.80326e-11, -9.81508e-11, -9.81178e-11, -8.40255e-11, -6.94968e-12, -1.00474e-11, -1.00734e-11, -4.92751e-12, -6.76381e-12, -1.97657e-11, -2.29658e-11, -3.95298e-11, -1.65676e-10, -1.50421e-09, 5.08644e-09, -1.50568e-09, -1.67573e-10, -4.27028e-11, -3.91981e-11
-9.79449e-11, -9.7934e-11, -9.79267e-11, -9.75159e-11, -9.78154e-11, -9.81533e-11, -9.79328e-11, -9.79461e-11, -9.78972e-11, -9.798e-11, -9.81095e-11, -9.81245e-11, -9.76696e-11, -9.78717e-11, -8.43298e-11, -4.42823e-12, -5.49607e-12, -9.82268e-12, -1.04789e-11, -5.6642e-12, -6.95908e-12, -1.97925e-11, -2.14056e-11, -4.192e-11, -1.66162e-10, -1.50404e-09, 5.08458e-09, -1.5064e-09, -1.71358e-10, -6.51788e-11
-9.91805e-11, -9.85526e-11, -9.86139e-11, -9.86384e-11, -9.85688e-11, -9.81233e-11, -9.85957e-11, -9.83802e-11, -9.8634e-11, -9.85311e-11, -9.81963e-11, -9.85053e-11, -9.85303e-11, -9.85537e-11, -8.43084e-11, -7.23966e-12, -1.06489e-12, -5.26556e-12, -9.88095e-12, -1.00476e-11, -5.12981e-12, -6.66843e-12, -1.99786e-11, -2.43433e-11, -4.1112e-11, -1.6726e-10, -1.5052e-09, 5.07872e-09, -1.51254e-09, -2.00842e-10
-1.00403e-10, -9.98953e-11, -1.00362e-10, -1.0013e-10, -1.00213e-10, -1.0043e-10, -1.00253e-10, -1.00161e-10, -1.00311e-10, -1.00316e-10, -1.00739e-10, -1.00405e-10, -1.00211e-10, -1.00311e-10, -8.71602e-11, -9.07141e-12, -3.89737e-12, -1.09554e-12, -5.54339e-12, -9.94096e-12, -1.04409e-11, -5.81533e-12, -8.20009e-12, -2.23586e-11, -2.4669e-11, -4.37697e-11, -1.70723e-10, -1.51165e-09, 5.05821e-09, -1.6161e-09
-1.19501e-10, -1.2022e-10, -1.20267e-10, -1.20378e-10, -1.20488e-10, -1.20316e-10, -1.2068e-10, -1.20426e-10, -1.20345e-10, -1.20587e-10, -1.20095e-10, -1.20213e-10, -1.20141e-10, -1.19131e-10, -9.84525e-11, -1.75127e-11, -8.91195e-12, -7.2204e-12, -4.36447e-12, -7.05314e-12, -1.23641e-11, -1.5703e-11, -1.52282e-11, -1.68063e-11, -3.06229e-11, -4.01045e-11, -6.51814e-11, -2.01782e-10, -1.61643e-09, 4.12986e-09
